seed,locations,num_uavs,num_customers,num_obstacles,route,assignments,makespan,collisions_obstacle,collision_uavs
13975902,"[[5000 5000]
 [2250 6820]
 [4151 6250]
 [2000 6334]
 [3171 5500]
 [5750 6422]
 [7873 3000]
 [6500 2911]
 [4833 2750]
 [8250 3395]
 [5615 2750]
 [6000 7901]
 [5326 6750]
 [6750 2903]
 [3911 8000]
 [8000 1961]
 [6874 6000]
 [3750 7430]
 [5464 7500]
 [6500 8463]
 [3343 4250]
 [3750 8453]
 [4393 7250]
 [3000 6326]
 [5332 3250]
 [3250 4294]
 [2396 6750]
 [7750 6387]
 [6275 5250]
 [7000 2109]
 [5893 1500]
 [4750 1963]
 [2546 6250]
 [1750 6361]
 [7875 2000]
 [5250 6482]
 [3639 8000]
 [4500 5571]
 [2784 4750]
 [2500 3687]
 [7093 5500]
 [2000 3331]
 [6478 6000]
 [6500 3171]
 [2279 7250]
 [7250 5055]
 [6102 8250]
 [1750 7736]
 [7453 3500]
 [4250 2732]
 [7003 5250]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 8, 10, 7, 13, 6, 48, 45, 16, 42, 5, 2, 32, 1, 3, 23, 4, 0]","{(0, 2): (24, 32), (0, 45): (18, 16), (0, 4): (17, 0), (0, 13): (0, 6), (0, 5): (9, 2), (0, 42): (3, 5), (0, 8): (15, 10), (0, 0): (16, 8), (1, 2): (35, 32), (1, 13): (20, 6), (1, 4): (30, 0), (1, 5): (8, 2), (1, 0): (11, 8), (1, 42): (26, 5), (2, 45): (10, 16), (2, 2): (32, 32), (2, 13): (22, 6), (2, 23): (38, 4), (2, 8): (21, 10), (2, 10): (6, 7), (2, 3): (12, 23), (2, 32): (27, 1), (2, 7): (34, 13), (2, 16): (31, 42), (2, 6): (41, 48), (2, 42): (28, 5), (3, 45): (37, 16), (3, 2): (2, 32), (3, 10): (25, 7), (3, 8): (40, 10), (3, 23): (5, 4), (3, 32): (29, 1), (3, 3): (13, 23), (3, 16): (19, 42)}",1806,0,218
14499665,"[[5000 5000]
 [2750 4328]
 [2696 6500]
 [6000 5997]
 [2315 4500]
 [5000 6585]
 [3983 2750]
 [2250 5998]
 [7122 2250]
 [4750 6697]
 [5059 1750]
 [3750 1714]
 [2453 7500]
 [4000 6642]
 [5007 6500]
 [7500 7870]
 [2220 2500]
 [2000 7804]
 [5063 7500]
 [7250 8414]
 [2383 3500]
 [7250 2703]
 [2628 2250]
 [7000 8339]
 [4312 6750]
 [5750 4707]
 [7566 1500]
 [3000 7818]
 [2461 5500]
 [2250 5154]
 [6987 2500]
 [6250 2929]
 [2505 4500]
 [2250 6989]
 [6631 5750]
 [5500 7765]
 [3391 3250]
 [3750 1817]
 [4737 1750]
 [4750 3445]
 [3062 5500]
 [1500 6167]
 [2011 5750]
 [4250 7110]
 [5198 3500]
 [1750 6883]
 [6483 7000]
 [5250 6413]
 [6117 5750]
 [8000 6094]
 [7765 5500]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 14, 5, 13, 2, 7, 29, 4, 32, 1, 36, 6, 31, 8, 30, 34, 3, 0]","{(0, 31): (17, 8), (0, 3): (41, 0), (0, 1): (13, 36), (0, 2): (24, 7), (0, 5): (34, 13), (0, 0): (39, 14), (0, 13): (0, 2), (0, 29): (19, 4), (0, 6): (35, 31), (1, 1): (7, 36), (1, 2): (33, 7), (1, 5): (38, 13), (1, 3): (15, 0), (1, 0): (16, 14), (1, 13): (31, 2), (2, 0): (6, 14), (2, 34): (14, 3), (2, 8): (12, 30), (2, 36): (1, 6), (2, 31): (2, 8), (2, 13): (37, 2), (2, 5): (26, 13), (2, 2): (8, 7), (2, 7): (3, 29), (2, 32): (11, 1), (2, 29): (32, 4), (3, 0): (10, 14), (3, 34): (40, 3), (3, 31): (28, 8), (3, 36): (29, 6), (3, 5): (9, 13), (3, 2): (18, 7), (3, 7): (36, 29), (3, 13): (30, 2)}",1926,0,232
16850502,"[[5000 5000]
 [4750 7009]
 [5303 2750]
 [3000 3554]
 [4322 6500]
 [3250 5419]
 [3813 3000]
 [7000 6242]
 [4969 6250]
 [3000 3779]
 [5846 1500]
 [3250 8047]
 [7714 8000]
 [2000 5299]
 [4233 3750]
 [7500 7500]
 [4634 3250]
 [5250 6834]
 [2310 3000]
 [2250 6425]
 [2620 7500]
 [2250 3970]
 [6604 3500]
 [1500 5842]
 [2312 7250]
 [7250 2191]
 [7772 2000]
 [1750 5250]
 [7370 5750]
 [7000 1604]
 [8043 2500]
 [1750 4908]
 [3001 1750]
 [8250 8116]
 [6053 2250]
 [1750 6662]
 [4911 2750]
 [1500 5386]
 [8099 5000]
 [1500 5524]
 [5908 6750]
 [2000 2508]
 [6170 4500]
 [7750 2468]
 [7153 5250]
 [6500 6340]
 [6672 4750]
 [7250 5090]
 [2649 7500]
 [8250 4174]
 [2758 2750]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 2, 16, 6, 18, 3, 9, 5, 4, 1, 40, 45, 7, 8, 0]","{(0, 0): (1, 2), (0, 2): (13, 6), (0, 5): (10, 4), (0, 9): (18, 5), (0, 7): (35, 8), (0, 18): (41, 3), (0, 6): (12, 18), (0, 8): (37, 0), (1, 0): (38, 2), (1, 2): (5, 16), (1, 5): (15, 4), (1, 18): (32, 3), (1, 7): (19, 8), (1, 6): (23, 18), (1, 9): (22, 5), (1, 16): (27, 6), (1, 8): (8, 0), (1, 40): (33, 7), (2, 2): (21, 16), (2, 16): (16, 6), (2, 45): (34, 7), (2, 1): (24, 40), (2, 8): (40, 0), (2, 40): (3, 45), (2, 4): (11, 1), (2, 6): (25, 18), (2, 18): (30, 3), (2, 3): (4, 9), (3, 2): (17, 16), (3, 16): (20, 6), (3, 8): (2, 0), (3, 45): (6, 7), (3, 1): (26, 40), (3, 40): (29, 45), (3, 4): (39, 1), (3, 18): (14, 3), (3, 6): (28, 18)}",1846,0,286
17181969,"[[5000 5000]
 [4000 4706]
 [6962 6750]
 [2250 5951]
 [2162 3500]
 [7750 2354]
 [3327 4500]
 [4750 6058]
 [3268 5250]
 [6750 8091]
 [6167 4500]
 [5000 3010]
 [2630 3000]
 [4500 6817]
 [3731 6000]
 [7500 5601]
 [3849 7500]
 [3500 4244]
 [3842 3500]
 [6250 6869]
 [1820 1500]
 [2000 5661]
 [5357 4250]
 [2500 5287]
 [2914 8250]
 [6500 5919]
 [7181 4750]
 [1500 2090]
 [6316 1750]
 [1500 8339]
 [7598 6500]
 [3500 3250]
 [3770 3000]
 [2750 4670]
 [7861 4750]
 [2500 6530]
 [7799 2500]
 [3000 8361]
 [3258 2000]
 [3250 6443]
 [7129 6250]
 [6250 8067]
 [4562 4750]
 [5000 2189]
 [4251 2250]
 [7000 7428]
 [8449 4500]
 [1500 5057]
 [8440 5000]
 [7750 4114]
 [2525 3250]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 42, 1, 6, 8, 23, 3, 4, 50, 31, 32, 11, 5, 49, 15, 40, 2, 7, 0]","{(0, 5): (27, 49), (0, 2): (32, 7), (0, 40): (21, 2), (0, 49): (16, 15), (0, 4): (3, 50), (0, 7): (4, 0), (0, 31): (9, 32), (1, 5): (37, 49), (1, 2): (25, 7), (1, 49): (17, 15), (2, 23): (20, 3), (2, 15): (0, 40), (2, 7): (15, 0), (2, 32): (19, 11), (2, 40): (36, 2), (2, 50): (18, 31), (2, 6): (26, 8), (2, 31): (29, 32), (2, 1): (12, 6), (2, 4): (8, 50), (2, 0): (1, 42), (2, 42): (5, 1), (3, 7): (28, 0), (3, 15): (39, 40), (3, 32): (11, 11), (3, 40): (10, 2), (3, 23): (7, 3), (3, 50): (34, 31), (3, 31): (35, 32), (3, 6): (38, 8), (3, 1): (30, 6), (3, 4): (24, 50), (3, 42): (13, 1)}",2072,0,144
17395188,"[[5000 5000]
 [3250 4379]
 [4261 3750]
 [7250 4350]
 [4425 6000]
 [3500 2795]
 [6354 5750]
 [5250 6390]
 [2653 5500]
 [8000 3727]
 [7192 7500]
 [4750 4235]
 [6188 7000]
 [7750 5227]
 [4228 8000]
 [6500 5375]
 [8421 5250]
 [4500 4950]
 [8312 6500]
 [5750 4849]
 [5172 2500]
 [1750 3393]
 [3839 5250]
 [3500 5313]
 [6349 7500]
 [1500 6820]
 [2800 5250]
 [4000 2188]
 [2347 5750]
 [3000 5455]
 [2290 8250]
 [7500 7178]
 [4281 5250]
 [1750 7316]
 [4027 7250]
 [1750 3122]
 [3156 3000]
 [5250 6610]
 [4800 4500]
 [7250 6972]
 [3040 6250]
 [1500 3911]
 [8397 3250]
 [6250 5936]
 [2702 8250]
 [6500 5888]
 [6447 6250]
 [2250 2508]
 [1763 6750]
 [5000 4362]
 [3017 6000]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 19, 3, 15, 6, 43, 7, 4, 50, 8, 26, 1, 36, 5, 2, 11, 49, 0]","{(0, 3): (0, 15), (0, 19): (4, 3), (0, 43): (15, 7), (0, 5): (11, 2), (0, 4): (19, 50), (0, 6): (36, 43), (0, 8): (20, 26), (0, 50): (14, 8), (0, 49): (8, 0), (0, 7): (23, 4), (0, 11): (29, 49), (1, 3): (7, 15), (1, 43): (3, 7), (1, 4): (25, 50), (2, 4): (21, 50), (2, 43): (33, 7), (2, 50): (16, 8), (2, 7): (1, 4), (2, 1): (39, 36), (2, 15): (30, 6), (2, 26): (32, 1), (2, 36): (38, 5), (2, 2): (18, 11), (2, 6): (37, 43), (2, 8): (31, 26), (2, 0): (28, 19), (2, 49): (13, 0), (3, 50): (24, 8), (3, 4): (35, 50), (3, 43): (9, 7), (3, 7): (22, 4), (3, 26): (5, 1), (3, 1): (26, 36), (3, 36): (12, 5)}",1577,0,120
18464482,"[[5000 5000]
 [6250 7868]
 [2998 5250]
 [4000 5381]
 [3149 5750]
 [6000 6341]
 [4139 5250]
 [2000 2272]
 [3327 2000]
 [3250 3004]
 [3920 4750]
 [4250 1572]
 [8082 6500]
 [4250 2844]
 [5846 4000]
 [2750 7107]
 [6391 4500]
 [4250 1849]
 [8173 7750]
 [8250 8333]
 [7812 1750]
 [4250 3750]
 [5231 5750]
 [7500 5455]
 [2356 6000]
 [3000 2161]
 [5806 6500]
 [3500 2933]
 [6590 6500]
 [3250 3859]
 [2858 2250]
 [5000 4276]
 [7685 7750]
 [5500 3447]
 [6619 4500]
 [2250 7392]
 [8086 4750]
 [6000 2468]
 [1891 2500]
 [3500 2208]
 [7381 3000]
 [2750 5279]
 [6550 6750]
 [6000 3215]
 [2610 5500]
 [4750 3186]
 [2569 6250]
 [1500 4416]
 [4210 5500]
 [3000 2374]
 [4789 3500]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 22, 5, 1, 16, 14, 50, 45, 27, 39, 8, 25, 7, 2, 4, 3, 6, 0]","{(0, 5): (23, 1), (0, 4): (37, 3), (0, 14): (25, 50), (0, 2): (35, 4), (0, 27): (40, 39), (0, 3): (39, 6), (0, 16): (24, 14), (0, 45): (20, 27), (0, 6): (22, 0), (1, 14): (28, 50), (1, 2): (32, 4), (2, 22): (10, 5), (2, 14): (11, 50), (2, 4): (26, 3), (2, 16): (27, 14), (2, 45): (31, 27), (2, 6): (19, 0), (2, 27): (29, 39), (2, 0): (17, 22), (2, 25): (38, 7), (2, 39): (8, 8), (2, 8): (0, 25), (2, 50): (4, 45), (2, 3): (1, 6), (3, 22): (9, 5), (3, 14): (3, 50), (3, 4): (6, 3), (3, 16): (14, 14), (3, 6): (33, 0), (3, 45): (15, 27), (3, 27): (2, 39), (3, 39): (21, 8), (3, 0): (34, 22), (3, 50): (12, 45)}",1937,0,100
18525533,"[[5000 5000]
 [2500 7226]
 [6626 6000]
 [7750 3046]
 [4997 6000]
 [6500 5738]
 [6338 5250]
 [5000 4819]
 [7342 4750]
 [2500 7031]
 [8058 3000]
 [3000 7174]
 [5268 7750]
 [2000 4675]
 [4984 8000]
 [6500 4862]
 [2082 3000]
 [2250 7702]
 [7554 4250]
 [5750 6998]
 [1657 4250]
 [2250 6386]
 [8212 5750]
 [7000 7648]
 [6955 1750]
 [4500 4481]
 [6273 4750]
 [2750 5175]
 [6434 6500]
 [5000 6009]
 [5466 6750]
 [8000 3135]
 [7317 3500]
 [3750 6444]
 [5207 4000]
 [7000 8239]
 [6144 7000]
 [6250 5589]
 [5597 7500]
 [3750 6089]
 [4721 6750]
 [3500 3726]
 [4402 6000]
 [3000 2398]
 [2042 1500]
 [2000 5686]
 [4115 8250]
 [2500 6688]
 [6811 3000]
 [6250 5307]
 [8428 6500]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 4, 39, 33, 11, 1, 9, 47, 27, 16, 48, 3, 18, 8, 2, 5, 6, 7, 0]","{(0, 27): (35, 16), (0, 33): (8, 11), (0, 47): (4, 27), (0, 5): (6, 6), (0, 6): (19, 7), (0, 4): (21, 39), (0, 0): (20, 4), (0, 8): (41, 5), (1, 27): (34, 16), (1, 5): (28, 6), (1, 33): (31, 11), (1, 6): (16, 7), (1, 8): (23, 5), (2, 48): (15, 3), (2, 4): (26, 39), (2, 18): (1, 8), (2, 33): (11, 11), (2, 3): (13, 18), (2, 9): (12, 47), (2, 0): (32, 4), (2, 5): (10, 6), (2, 2): (27, 5), (2, 39): (33, 33), (2, 11): (37, 9), (3, 18): (22, 8), (3, 4): (14, 39), (3, 33): (36, 11), (3, 0): (5, 4), (3, 48): (17, 3), (3, 5): (29, 6), (3, 3): (25, 18), (3, 2): (40, 5), (3, 11): (3, 47)}",2115,0,268
18930197,"[[5000 5000]
 [6250 3436]
 [6010 5750]
 [2750 7597]
 [2037 6000]
 [5500 6231]
 [2821 2750]
 [6250 2657]
 [3432 6500]
 [4750 4963]
 [5665 1500]
 [3750 4296]
 [5714 5000]
 [1500 6998]
 [4889 5500]
 [2250 3973]
 [6035 2000]
 [7250 7185]
 [5800 5000]
 [3000 1714]
 [3712 4000]
 [4750 2195]
 [7797 3250]
 [6250 6747]
 [5235 7250]
 [7000 4864]
 [3064 5750]
 [8000 7011]
 [8062 5750]
 [7250 3313]
 [4346 8000]
 [3500 5219]
 [1908 7750]
 [3750 8380]
 [2103 4500]
 [2750 3910]
 [1590 6750]
 [8250 8404]
 [3341 6750]
 [4500 8160]
 [3344 4750]
 [3750 3414]
 [6913 2500]
 [3000 4654]
 [2342 5750]
 [5000 4923]
 [1754 6250]
 [4250 6001]
 [7733 3250]
 [4000 8302]
 [8368 2750]]",Num of UAV_0: 2 Num of UAV_1: 2,50,0,"[0, 1, 7, 6, 35, 15, 34, 4, 3, 38, 8, 47, 5, 2, 12, 0]","{(0, 0): (1, 1), (0, 1): (33, 7), (0, 3): (23, 38), (0, 4): (40, 3), (0, 5): (14, 2), (0, 47): (15, 5), (0, 34): (37, 4), (0, 12): (9, 0), (0, 8): (5, 47), (0, 2): (36, 12), (1, 0): (13, 1), (1, 4): (34, 3), (1, 12): (0, 0), (1, 8): (22, 47), (1, 34): (31, 4), (2, 5): (28, 2), (2, 1): (41, 7), (2, 47): (18, 5), (2, 34): (10, 4), (2, 2): (39, 12), (2, 12): (16, 0), (2, 6): (12, 35), (2, 8): (4, 47), (2, 3): (30, 38), (2, 15): (35, 34), (2, 35): (32, 15), (3, 1): (7, 7), (3, 5): (19, 2), (3, 2): (20, 12), (3, 47): (8, 5), (3, 34): (24, 4), (3, 8): (21, 47), (3, 3): (27, 38), (3, 6): (17, 35), (3, 15): (11, 34), (3, 35): (2, 15)}",1860,0,230
1098222,"[[5000 5000]
 [5000 4391]
 [6203 7000]
 [4500 7300]
 [7062 7000]
 [3250 5409]
 [3098 7000]
 [6500 2415]
 [6777 4750]
 [2250 4264]
 [3406 8250]
 [2250 1969]
 [3900 4500]
 [6750 2741]
 [7032 4500]
 [8000 3141]
 [2934 1750]
 [8250 7982]
 [2698 5500]
 [5250 5744]
 [5467 2750]
 [3500 6956]
 [3615 2250]
 [4750 7028]
 [6546 3250]
 [2000 4884]
 [4650 3250]
 [3000 4230]
 [2719 4250]
 [5500 4071]
 [6337 4500]
 [6000 7281]
 [3938 4250]
 [4500 3825]
 [8313 5750]
 [3500 2581]
 [5768 8000]
 [4000 5952]
 [5347 2000]
 [3000 3193]
 [6392 1750]
 [5750 7320]
 [1504 1500]
 [3250 1951]
 [4582 7000]
 [2750 2491]
 [5971 3750]
 [1500 3713]
 [2562 5250]
 [2250 7769]
 [2962 7000]]",Num of UAV_0: 2 Num of UAV_1: 2,50,10,"[0, 5, 6, 21, 3, 41, 2, 4, 8, 13, 7, 20, 26, 33, 1, 0]","{(0, 8): (6, 13), (0, 4): (25, 8), (0, 0): (0, 5), (0, 20): (26, 26), (0, 6): (41, 21), (0, 5): (39, 6), (0, 2): (22, 4), (0, 33): (3, 1), (0, 21): (28, 3), (0, 3): (10, 41), (1, 4): (27, 8), (1, 20): (29, 26), (1, 0): (19, 5), (1, 5): (18, 6), (1, 8): (5, 13), (1, 33): (20, 1), (2, 20): (33, 26), (2, 7): (2, 20), (2, 2): (8, 4), (2, 3): (40, 41), (2, 33): (36, 1), (2, 26): (13, 33), (2, 21): (16, 3), (2, 13): (31, 7), (2, 41): (35, 2), (2, 1): (37, 0), (3, 20): (38, 26), (3, 7): (7, 20), (3, 33): (34, 1), (3, 3): (1, 41), (3, 26): (30, 33), (3, 21): (9, 3), (3, 13): (15, 7), (3, 2): (14, 4), (3, 1): (23, 0), (3, 41): (21, 2)}",1728,0,240
3234108,"[[5000 5000]
 [7250 2957]
 [4945 4250]
 [4500 2980]
 [5562 5750]
 [5500 3016]
 [6007 4250]
 [6500 7144]
 [3480 7750]
 [5500 5361]
 [3843 6500]
 [7000 7530]
 [4233 4250]
 [2750 4144]
 [6100 3750]
 [7500 3265]
 [7691 4750]
 [2000 5652]
 [2202 4750]
 [3750 5516]
 [4174 5000]
 [2000 1996]
 [7087 1750]
 [2000 6727]
 [8367 2250]
 [4500 4431]
 [3275 6750]
 [7250 5264]
 [6370 4000]
 [5750 2349]
 [5479 7500]
 [3250 4976]
 [4351 3750]
 [7000 4972]
 [7158 4000]
 [7250 4709]
 [5585 1750]
 [6750 4155]
 [3883 7500]
 [8250 5162]
 [5762 1750]
 [6500 4756]
 [5516 3500]
 [5500 3514]
 [6867 7750]
 [8000 5921]
 [4903 7750]
 [4500 3453]
 [1905 6500]
 [5500 8083]
 [7210 4500]]",Num of UAV_0: 2 Num of UAV_1: 2,50,10,"[0, 4, 7, 30, 38, 8, 10, 19, 20, 32, 47, 3, 5, 1, 14, 6, 2, 0]","{(0, 5): (31, 1), (0, 7): (40, 30), (0, 8): (37, 10), (0, 10): (17, 19), (0, 6): (19, 2), (0, 4): (24, 7), (0, 1): (15, 6), (1, 1): (7, 14), (1, 5): (27, 1), (1, 6): (16, 2), (2, 20): (12, 32), (2, 0): (30, 4), (2, 30): (36, 38), (2, 3): (13, 5), (2, 6): (6, 2), (2, 8): (35, 10), (2, 10): (39, 19), (2, 19): (8, 20), (2, 7): (18, 30), (2, 14): (26, 6), (2, 47): (33, 3), (2, 2): (22, 0), (2, 32): (3, 47), (3, 0): (2, 4), (3, 20): (14, 32), (3, 6): (20, 2), (3, 30): (9, 38), (3, 14): (41, 6), (3, 10): (4, 19), (3, 3): (25, 5), (3, 47): (34, 3), (3, 7): (28, 30), (3, 8): (32, 10), (3, 19): (0, 20)}",1822,5,126
4792065,"[[5000 5000]
 [3500 5952]
 [2765 3500]
 [5250 4847]
 [5049 3500]
 [5000 7767]
 [4066 7250]
 [2750 4702]
 [7936 2000]
 [6000 4596]
 [2560 6000]
 [6250 2170]
 [6245 3000]
 [5000 2048]
 [2560 5500]
 [6250 3319]
 [5217 8000]
 [3750 4489]
 [8326 6000]
 [7750 5525]
 [6794 5250]
 [5000 4605]
 [8214 7500]
 [6750 2222]
 [3746 8250]
 [4250 4087]
 [2180 6750]
 [3000 2428]
 [4948 2750]
 [5000 3653]
 [3122 3500]
 [7500 2949]
 [7455 7250]
 [3750 5295]
 [8098 2500]
 [2500 2883]
 [3615 8250]
 [3250 1917]
 [2191 2500]
 [6250 4722]
 [8038 7250]
 [6000 1678]
 [7924 6250]
 [4000 3238]
 [3790 6750]
 [7000 2253]
 [8188 6000]
 [3250 4810]
 [2576 6750]
 [4000 8236]
 [4791 5750]]",Num of UAV_0: 2 Num of UAV_1: 2,50,10,"[0, 5, 6, 1, 7, 2, 4, 12, 23, 8, 11, 15, 39, 3, 0]","{(0, 2): (29, 4), (0, 6): (15, 1), (0, 5): (40, 6), (0, 1): (39, 7), (0, 0): (5, 5), (0, 7): (21, 2), (0, 4): (36, 23), (0, 15): (20, 39), (0, 39): (16, 0), (1, 6): (27, 1), (1, 5): (7, 6), (1, 2): (26, 4), (1, 1): (1, 7), (1, 0): (35, 5), (1, 7): (38, 2), (1, 4): (4, 12), (1, 12): (22, 23), (1, 11): (32, 15), (1, 15): (11, 39), (1, 39): (0, 3), (1, 3): (12, 0), (2, 5): (13, 6), (2, 15): (23, 39), (2, 7): (17, 2), (2, 39): (33, 3), (2, 23): (10, 8), (2, 12): (18, 23), (2, 11): (25, 15), (2, 3): (24, 0), (3, 5): (31, 6), (3, 15): (9, 39), (3, 39): (37, 3), (3, 7): (28, 2), (3, 12): (8, 23), (3, 11): (34, 15), (3, 23): (19, 8), (3, 3): (41, 0)}",2063,13,304
5541347,"[[5000 5000]
 [6500 6549]
 [3126 5500]
 [6000 6251]
 [7052 2750]
 [4500 3941]
 [6146 4500]
 [7250 4049]
 [4960 4250]
 [4500 4763]
 [6616 5500]
 [2750 5041]
 [6710 4250]
 [6500 4867]
 [7069 1500]
 [2500 7296]
 [1543 2000]
 [5250 6652]
 [2197 5500]
 [5750 2471]
 [5837 2500]
 [7750 8225]
 [2261 5500]
 [6750 6271]
 [1748 1750]
 [3000 4823]
 [1745 6000]
 [3000 7056]
 [2946 8250]
 [8000 3312]
 [6652 3750]
 [6500 2885]
 [3895 1750]
 [7250 8089]
 [5755 5000]
 [5750 6526]
 [5754 3000]
 [7500 7874]
 [1838 7500]
 [1750 2101]
 [7277 5250]
 [2250 6057]
 [1984 5750]
 [7250 1987]
 [1975 7000]
 [6750 5660]
 [4405 6750]
 [6500 4792]
 [5101 4250]
 [2750 4162]
 [1727 7000]]",Num of UAV_0: 2 Num of UAV_1: 2,50,10,"[0, 34, 3, 1, 10, 13, 47, 12, 7, 4, 30, 6, 8, 5, 49, 11, 2, 25, 9, 0]","{(0, 11): (9, 2), (0, 7): (34, 4), (0, 4): (20, 30), (0, 1): (31, 10), (1, 11): (13, 2), (1, 4): (11, 30), (2, 25): (15, 9), (2, 11): (29, 2), (2, 49): (30, 11), (2, 1): (12, 10), (2, 34): (19, 3), (2, 2): (35, 25), (2, 3): (28, 1), (2, 6): (5, 8), (2, 4): (23, 30), (2, 9): (18, 0), (2, 47): (22, 12), (2, 30): (10, 6), (2, 7): (26, 4), (2, 12): (36, 7), (2, 0): (8, 34), (2, 10): (39, 13), (3, 25): (7, 9), (3, 11): (41, 2), (3, 2): (17, 25), (3, 1): (24, 10), (3, 34): (6, 3), (3, 49): (32, 11), (3, 6): (33, 8), (3, 3): (37, 1), (3, 47): (14, 12), (3, 12): (27, 7)}",1841,9,86
6326915,"[[5000 5000]
 [3500 7776]
 [4222 6250]
 [6750 4113]
 [5283 2250]
 [7000 3154]
 [3995 3000]
 [4500 6289]
 [2001 5000]
 [6500 4362]
 [2765 8000]
 [2250 3808]
 [7276 2000]
 [3500 1808]
 [7528 3750]
 [3250 4877]
 [7954 3000]
 [3250 8050]
 [5711 8000]
 [5250 1748]
 [7658 2500]
 [5250 1537]
 [4665 7500]
 [5000 4697]
 [3565 7000]
 [2500 8287]
 [5341 1750]
 [3000 3761]
 [4218 8000]
 [2750 4482]
 [6313 6000]
 [3250 3428]
 [4482 7250]
 [6250 6019]
 [7555 7250]
 [2000 4782]
 [3946 2250]
 [2250 8305]
 [3794 6000]
 [3500 5060]
 [3971 4750]
 [2500 7071]
 [3933 3250]
 [7750 6017]
 [2549 3000]
 [6250 1526]
 [7792 4000]
 [4750 1878]
 [7666 4250]
 [2000 5324]
 [2811 8000]]",Num of UAV_0: 2 Num of UAV_1: 2,50,10,"[0, 23, 9, 3, 5, 4, 36, 6, 42, 27, 11, 8, 39, 1, 24, 2, 7, 0]","{(0, 39): (41, 1), (0, 1): (8, 24), (0, 3): (39, 5), (0, 24): (13, 2), (0, 4): (17, 36), (0, 7): (21, 0), (0, 23): (24, 9), (0, 42): (35, 27), (0, 27): (22, 11), (0, 8): (29, 39), (0, 11): (6, 8), (1, 7): (23, 0), (1, 4): (4, 36), (1, 39): (26, 1), (1, 42): (20, 27), (1, 23): (31, 9), (2, 24): (25, 2), (2, 3): (7, 5), (2, 8): (16, 39), (2, 1): (1, 24), (2, 4): (3, 36), (2, 9): (37, 3), (2, 42): (36, 27), (2, 36): (12, 6), (2, 11): (32, 8), (2, 27): (40, 11), (3, 8): (28, 39), (3, 3): (34, 5), (3, 24): (9, 2), (3, 4): (11, 36), (3, 1): (19, 24), (3, 9): (5, 3), (3, 36): (10, 6), (3, 42): (38, 27)}",1864,0,226
7114942,"[[5000 5000]
 [3000 4433]
 [4899 3500]
 [4250 2787]
 [2139 4500]
 [5250 6233]
 [2254 5500]
 [5500 3905]
 [7049 3750]
 [5500 6357]
 [6893 7500]
 [1500 4374]
 [2557 7750]
 [4750 7904]
 [8393 7250]
 [5750 1777]
 [5430 8000]
 [8000 2728]
 [4671 5250]
 [4250 1685]
 [4203 6750]
 [8000 5829]
 [8169 5000]
 [7250 5700]
 [7498 5750]
 [2250 8095]
 [4475 6250]
 [8000 6795]
 [5797 3500]
 [8000 1691]
 [8444 7500]
 [1500 7468]
 [5972 1750]
 [4750 1575]
 [2735 4750]
 [5500 2960]
 [7232 7500]
 [2500 8304]
 [8215 1500]
 [1750 1715]
 [6290 4500]
 [2500 2693]
 [5316 3750]
 [3000 3136]
 [6055 4750]
 [7500 7165]
 [1680 2000]
 [3500 7144]
 [2466 2500]
 [3500 6685]
 [6755 6250]]",Num of UAV_0: 2 Num of UAV_1: 2,50,10,"[0, 34, 6, 4, 1, 43, 3, 2, 7, 8, 23, 50, 5, 26, 18, 0]","{(0, 23): (12, 50), (0, 8): (13, 23), (0, 43): (10, 3), (0, 0): (2, 34), (0, 1): (32, 43), (0, 26): (11, 18), (0, 2): (26, 7), (0, 7): (31, 8), (0, 5): (0, 26), (0, 3): (19, 2), (1, 23): (15, 50), (1, 0): (38, 34), (1, 3): (33, 2), (2, 2): (29, 7), (2, 3): (20, 2), (2, 23): (21, 50), (2, 34): (28, 6), (2, 50): (18, 5), (2, 6): (22, 4), (2, 43): (23, 3), (2, 26): (36, 18), (2, 5): (7, 26), (2, 1): (30, 43), (2, 4): (39, 1), (2, 18): (35, 0), (3, 23): (5, 50), (3, 3): (8, 2), (3, 34): (16, 6), (3, 2): (6, 7), (3, 50): (27, 5), (3, 26): (1, 18), (3, 1): (37, 43), (3, 43): (24, 3), (3, 6): (3, 4), (3, 5): (4, 26), (3, 4): (40, 1)}",1886,0,182
